date,fr_gb,gb_fr,fr_cwe,cwe_fr,fr_ch,ch_fr,fr_it,it_fr,fr_es,es_fr,export_france,import_france
2010-12-30,1920.0,0.0,642.0,-2035.0,3194.0,-374.0,1832.0,-160.0,28.0,-657.0,7616.0,-3226.0
2019-11-18,575.0,-2000.0,1312.65,-3753.9,477.9,-1339.6,99.0,-1094.0,0.0,-2000.0,2463.0,-10186.0
2005-03-19,2000.0,0.0,3127.0,-1000.0,2802.0,-312.0,2466.0,0.0,1381.0,-17.0,11776.0,-1329.0
2010-12-31,2000.0,0.0,1543.0,-3165.0,3214.0,-567.0,2579.0,0.0,3.0,-627.0,9339.0,-4359.0
2011-01-01,1950.0,0.0,1120.0,-3435.0,3202.0,-597.0,1050.0,-30.0,619.0,-258.0,7941.0,-4320.0
2019-11-19,132.0,-1930.0,0.0,-3421.0,788.0,-676.9,88.0,-1248.0,2121.8,-295.6,3129.0,-7570.0
2005-03-20,2000.0,0.0,3378.0,-579.0,2781.0,-247.0,2242.0,-1.0,1404.0,-17.0,11805.0,-844.0
2011-01-02,2000.0,0.0,702.0,-3493.0,3219.0,-999.0,1027.0,0.0,313.0,-943.0,7261.0,-5435.0
2011-01-03,1464.0,-1223.0,639.0,-2375.0,3199.0,-310.0,867.0,-146.0,380.0,-733.0,6549.0,-4787.0
2019-11-20,404.0,-2000.0,947.3,-3346.9,665.8,-1841.5,99.0,-553.0,804.0,-2004.0,2919.0,-9744.0
2005-03-21,1974.0,0.0,2569.0,-1404.0,2921.0,-631.0,2469.0,0.0,1404.0,-17.0,11337.0,-2052.0
2019-11-21,152.0,-699.0,0.0,-3334.0,749.0,-436.0,99.0,-565.0,1127.7,0.0,2127.0,-5034.0
2011-01-04,923.0,-1486.0,823.0,-3712.0,3168.0,-669.0,896.0,-226.0,3.0,-733.0,5813.0,-6826.0
2005-03-22,1894.0,0.0,2519.0,-342.0,2930.0,-365.0,2464.0,0.0,1153.0,-117.0,10960.0,-824.0
2019-11-22,2000.0,-296.0,0.0,-4802.7,2474.0,-141.0,1340.0,0.0,2700.0,-91.1,8514.0,-5330.0
2005-03-23,1895.0,0.0,2616.0,-301.0,2992.0,-165.0,2469.0,0.0,219.0,-17.0,10191.0,-483.0
2019-11-23,2000.0,-296.0,973.0,-6300.6,2816.0,0.0,2518.0,0.0,97.4,-1939.3,8404.0,-8535.0
2011-01-05,351.0,-723.0,1171.0,-2855.0,3395.0,-2341.0,728.0,-850.0,3.0,-629.0,5648.0,-7398.0
2005-03-24,2000.0,0.0,2640.0,-270.0,2912.0,-95.0,2453.0,0.0,255.0,-23.0,10260.0,-388.0
2011-01-06,1800.0,-137.917,96.0,-3383.0,3331.0,-217.0,1175.0,-146.0,483.0,-1070.0,6885.0,-4953.9169999999995
2019-11-24,2000.0,-99.0,375.0,-5102.2,2210.3,-461.6,99.0,-911.0,0.0,-1132.6,4684.0,-7705.0
2005-03-25,2000.0,0.0,2618.0,-1112.0,2910.0,-487.0,2469.0,0.0,255.0,-23.0,10252.0,-1622.0
2005-03-26,2000.0,0.0,2490.0,-1890.0,2936.0,-975.0,2469.0,0.0,1405.0,-23.0,11300.0,-2888.0
2011-01-07,2000.0,0.0,1315.0,-2158.0,3260.0,-120.0,1029.0,0.0,3.0,-633.0,7607.0,-2911.0
2019-11-25,1927.0,-79.0,1022.05,-2297.4,2418.4,-773.9,1349.0,0.0,0.0,-2200.0,6716.0,-5349.0
2019-11-26,2000.0,-247.0,1213.4,-701.0,2958.0,-165.0,1838.0,-143.0,0.0,-555.0,8009.0,-1811.0
2005-03-27,2000.0,0.0,2185.0,-2156.0,2618.0,-1738.0,2469.0,0.0,1242.0,-23.0,10514.0,-3917.0
2011-01-08,2000.0,0.0,5032.0,-105.0,3290.0,0.0,1175.0,-146.0,3.0,-732.0,11500.0,-983.0
2005-03-28,2000.0,0.0,1574.0,-2187.0,2643.0,-1327.0,2469.0,0.0,1401.0,-23.0,10087.0,-3537.0
2011-01-09,2000.0,0.0,4195.0,-220.0,3090.0,0.0,1029.0,0.0,978.0,-533.0,11292.0,-753.0
2019-11-27,2000.0,0.0,1709.85,-612.2,2932.7,-174.8,2989.0,0.0,0.0,-1713.1,9630.0,-2499.0
2011-01-10,2000.0,0.0,2548.0,-96.0,3290.0,-49.0,1029.0,0.0,363.0,-430.0,9230.0,-575.0
2019-11-28,2000.0,-396.0,0.0,-1754.1,2867.0,-51.0,2689.0,0.0,1696.1,-392.2,9252.0,-2593.0
2005-03-29,2000.0,0.0,2609.0,-2020.0,3169.0,-603.0,2469.0,0.0,1380.0,-23.0,11627.0,-2646.0
2005-03-30,2000.0,0.0,3143.0,-847.0,2973.0,-338.0,2469.0,0.0,1370.0,-23.0,11955.0,-1208.0
2011-01-11,1999.0,0.0,1652.0,-120.0,3324.0,-59.0,2464.0,-50.0,3.0,-733.0,9442.0,-962.0
2019-11-29,2000.0,-99.0,556.4,-4109.4,3035.9,-269.5,760.0,0.0,3000.0,-600.0,9351.0,-5077.0
2005-03-31,2000.0,0.0,2497.0,-1375.0,2905.0,-612.0,2469.0,0.0,1373.0,-9.0,11244.0,-1996.0
2019-11-30,2000.0,0.0,298.3,-3909.6,2782.0,-24.0,3077.0,0.0,204.7,-1577.8,8361.0,-5510.0
2011-01-12,1999.0,0.0,895.0,-1162.0,3324.0,-29.0,2341.0,-44.0,3.0,-733.0,8562.0,-1968.0
2011-01-13,1000.0,0.0,2507.0,-185.0,3254.0,-94.0,2463.0,-150.0,956.0,-125.0,10180.0,-554.0
2019-12-01,2000.0,0.0,180.1,-5165.8,2154.8,-573.9,2054.0,0.0,1321.1,-362.8,7709.0,-6100.0
2019-12-02,2000.0,0.0,228.0,-5992.1,1767.1,-13.4,1492.0,0.0,0.0,-740.5,5487.0,-6745.0
2011-01-14,2000.0,0.0,3482.0,-218.0,3189.0,-254.0,2463.0,0.0,900.0,-50.0,12034.0,-522.0
2005-04-01,1998.0,0.0,2240.0,-474.0,3036.0,-346.0,2449.0,-50.0,1373.0,-13.0,11096.0,-883.0
2011-01-15,2000.0,0.0,3336.0,-110.0,3398.0,-205.0,2463.0,0.0,800.0,0.0,11997.0,-315.0
2005-04-02,2000.0,0.0,2362.0,-1428.0,3075.0,-1008.0,2429.0,0.0,1302.0,-13.0,11168.0,-2449.0
2011-01-16,2000.0,0.0,1890.0,-2727.0,3461.0,-268.0,2463.0,0.0,800.0,0.0,10614.0,-2995.0
2019-12-03,1238.0,0.0,0.0,-5006.8,2715.6,-412.1,2468.0,0.0,600.0,-3100.0,7021.0,-8518.0
2005-04-03,2000.0,0.0,2235.0,-2243.0,2895.0,-1551.0,2469.0,0.0,1303.0,-13.0,10902.0,-3807.0
2011-01-17,2000.0,0.0,2413.0,-54.0,3455.0,-343.0,2438.0,0.0,770.0,-125.0,11076.0,-522.0
2019-12-04,391.0,-1176.0,39.8,-5125.3,2491.8,-471.7,485.0,-100.0,2300.0,-1034.0,5706.0,-7906.0
2005-04-04,2000.0,0.0,2333.0,-2133.0,3079.0,-618.0,2429.0,-100.0,1301.0,-13.0,11142.0,-2864.0
2011-01-18,2000.0,0.0,540.0,-1334.0,3396.0,-189.0,2609.0,-146.0,951.0,-158.0,9496.0,-1827.0
2019-12-05,476.0,-2000.0,0.0,-3307.4,2870.9,-2258.2,2742.0,-411.0,700.0,-3100.0,6788.0,-11076.0
2019-12-06,404.0,-2000.0,4.4,-3548.7,2845.1,-635.2,2824.0,-100.0,1899.3,-598.8,7976.0,-6881.0
2005-04-05,931.5,-71.0,2062.0,-2163.0,3099.0,-659.0,2449.0,0.0,1179.0,-8.0,9720.5,-2901.0
2011-01-19,1729.0,-56.0,1182.0,-712.0,3411.0,-203.0,2463.0,0.0,35.0,-735.0,8820.0,-1706.0
2019-12-07,0.0,-811.0,0.0,-2321.9,3177.5,-384.5,2526.0,0.0,2600.0,-95.5,8303.0,-3611.0
2005-04-06,332.0,0.0,3138.0,-3219.0,3022.0,-1446.0,2657.0,0.0,1154.0,-15.0,10303.0,-4680.0
2011-01-20,542.0,-36.0,633.0,-1680.0,3423.0,-232.0,2466.0,0.0,5.0,-384.0,7069.0,-2332.0
2005-04-07,1133.0,0.0,3016.0,-4954.0,2979.0,-1677.0,2657.0,0.0,1278.0,-17.0,11063.0,-6648.0
2019-12-08,607.0,-2000.0,0.0,-4198.5,2810.0,0.0,2897.0,0.0,2600.0,0.0,8914.0,-6198.0
2011-01-21,0.0,-1832.667,708.0,-992.0,3423.0,-728.0,2466.0,0.0,5.0,-717.0,6602.0,-4269.6669999999995
2005-04-08,971.5,-335.0,1950.0,-2169.0,3111.0,-688.0,2469.0,0.0,626.0,-746.0,9127.5,-3938.0
2005-04-09,1999.0,0.0,2230.0,-3769.0,2995.0,-1012.0,2469.0,0.0,583.0,-118.0,10276.0,-4899.0
2019-12-09,0.0,-1483.0,302.4,-2575.4,2810.0,0.0,3029.0,0.0,2600.0,0.0,8741.0,-4058.0
2011-01-22,1428.611,-644.0,1101.0,-1414.0,3427.0,-570.0,2581.0,0.0,5.0,-617.0,8542.611,-3245.0
2019-12-10,2000.0,-297.0,0.0,-1662.2,2808.4,-2646.8,1874.0,-50.0,834.1,-1833.8,7516.0,-6488.0
2011-01-23,1967.0,-464.292,1089.0,-3621.0,3431.0,-282.0,2466.0,0.0,305.0,-734.0,9258.0,-5101.2919999999995
2019-12-11,50.0,-336.0,0.0,-4540.8,2798.2,-162.6,2955.0,-183.0,2600.0,-64.4,8403.0,-5285.0
2005-04-10,1999.0,0.0,2253.0,-5181.0,2970.0,-1407.0,2449.0,-200.0,806.0,-18.0,10477.0,-6806.0
2019-12-12,2000.0,-296.0,219.0,-910.8,2810.0,-1325.0,2970.0,0.0,2.5,-2602.5,8001.0,-5133.0
2005-04-11,923.5,0.0,1993.0,-4143.0,2972.0,-524.0,2368.0,-300.0,1230.0,-18.0,9486.5,-4985.0
2011-01-24,1634.0,-1376.0,105.0,-2503.0,3431.0,-262.0,2466.0,0.0,5.0,-734.0,7641.0,-4875.0
2019-12-13,2000.0,-198.0,0.0,-2428.4,2810.0,-725.0,3072.0,0.0,0.0,-2200.0,7882.0,-5551.0
2011-01-25,549.0,-737.785,121.0,-3143.0,3431.0,-240.0,2466.0,0.0,5.0,-334.0,6572.0,-4454.785
2005-04-12,1279.0,0.0,1944.0,-2440.0,3056.0,-1437.0,2368.0,-150.0,855.0,-168.0,9502.0,-4195.0
2019-12-14,1761.0,-257.0,5110.2,-1007.6,2817.0,-120.0,2944.0,0.0,624.0,-2809.2,13256.0,-4193.0
2011-01-26,0.0,-114.0,430.0,-3727.0,3491.0,-320.0,2466.0,0.0,5.0,-334.0,6392.0,-4495.0
2005-04-13,789.0,-42.0,2086.0,-1904.0,3147.0,-551.0,2394.0,-400.0,955.0,-18.0,9371.0,-2915.0
2019-12-15,2000.0,-296.0,22.6,-4205.3,2810.0,0.0,2986.0,0.0,304.1,-36.4,8122.0,-4537.0
2011-01-27,0.0,-35.0,420.0,-2679.0,3501.0,-646.0,2462.0,0.0,32.0,-300.0,6415.0,-3660.0
2019-12-16,2000.0,-494.0,849.95,-3890.9,2810.7,-21.7,2864.0,0.0,481.5,0.0,9004.0,-4405.0
2011-01-28,0.0,0.0,368.0,-3524.0,3500.0,-624.0,2407.0,-70.0,7.0,-300.0,6282.0,-4518.0
2005-04-14,289.0,-1006.0,2647.0,-2105.0,3201.0,-669.0,2657.0,0.0,618.0,-19.0,9412.0,-3799.0
2019-12-17,2000.0,0.0,0.7,-3321.95,2750.1,-2844.75,2702.0,-92.0,2954.3,-840.1,10406.0,-7097.0
2011-01-29,797.0,-215.0,763.0,-3193.0,3478.0,-350.0,2467.0,0.0,102.0,-95.0,7607.0,-3853.0
2019-12-18,2000.0,0.0,10.35,-1608.0,2850.0,-55.0,3068.0,0.0,645.4,-2545.4,8573.0,-4208.0
2005-04-15,1199.0,0.0,1823.0,-3509.0,2962.0,-659.0,2243.0,-960.0,1078.0,-15.0,9305.0,-5143.0
2011-01-30,898.0,0.0,120.0,-3909.0,3478.0,-350.0,2467.0,0.0,102.0,-95.0,7065.0,-4354.0
2019-12-19,2000.0,-1584.0,5138.0,-86.8,3100.0,-239.0,2487.0,0.0,0.0,-1900.0,12725.0,-3809.0
2011-01-31,10.0,0.0,151.0,-4051.0,2966.0,-355.0,2467.0,0.0,7.0,-300.0,5601.0,-4706.0
2005-04-16,1495.0,0.0,2111.0,-3409.0,3034.0,-1009.0,2243.0,-550.0,1073.0,-15.0,9956.0,-4983.0
2019-12-20,2000.0,-396.0,5821.9,-251.7,3047.0,0.0,3199.0,0.0,700.0,-3200.0,14767.0,-3847.0
2005-04-17,1495.0,-3.0,1905.0,-4914.0,2989.0,-1408.0,2243.0,-510.0,1300.0,-15.0,9932.0,-6850.0
2011-02-01,45.0,-1167.0,428.0,-4335.0,2984.0,-362.0,2325.0,0.0,7.0,-300.0,5789.0,-6164.0
2019-12-21,2000.0,-396.0,3217.45,-313.8,3047.0,-24.9,3199.0,0.0,0.0,-2600.0,11463.0,-3333.0
2011-02-02,500.0,-1121.257,317.0,-4440.0,3488.0,-484.0,2467.0,0.0,7.0,-300.0,6779.0,-6345.257
2011-02-03,515.0,-769.0,540.0,-4451.0,3481.0,-414.0,2467.0,0.0,7.0,-300.0,7010.0,-5934.0
2005-04-18,1473.0,-4.0,1873.0,-2567.0,2909.0,-933.0,2243.0,-560.0,1292.0,-15.0,9790.0,-4079.0
2019-12-22,2000.0,-99.0,5444.5,-38.3,3120.5,-163.0,2241.0,0.0,0.0,-2600.0,12805.0,-2900.0
2005-04-19,1352.0,0.0,1935.0,-3628.0,2886.0,-577.0,2243.0,-510.0,773.0,-15.0,9189.0,-4730.0
2011-02-04,947.0,-446.0,412.0,-940.0,3473.0,-354.0,2417.0,-189.0,7.0,-259.0,7256.0,-2188.0
2019-12-23,2000.0,-494.0,4242.3,0.0,2624.0,-236.9,1073.0,0.0,0.0,-2600.0,9939.0,-3330.0
2005-04-20,1500.0,-483.5,1874.0,-4126.0,2889.0,-912.0,2429.0,-400.0,673.0,-15.0,9365.0,-5936.5
2011-02-05,2024.0,-49.0,391.0,-360.0,3465.0,-347.0,2467.0,0.0,7.0,-4.0,8354.0,-760.0
2005-04-21,1416.0,0.0,1864.0,-3511.0,3043.0,-770.0,2429.0,-450.0,975.0,-27.0,9727.0,-4758.0
2019-12-24,2000.0,-396.0,1676.0,-813.8,1950.5,0.0,1769.0,0.0,200.0,-1608.7,7595.0,-2817.0
2011-02-06,2000.0,-432.806,692.0,-1258.0,3465.0,-346.0,2467.0,0.0,7.0,0.0,8631.0,-2036.806
2005-04-22,1847.0,-1.0,2067.0,-2486.0,2939.0,-430.0,2278.0,-600.0,999.0,-32.0,10130.0,-3549.0
2011-02-07,1272.0,-1214.0,2247.0,-2817.0,3634.0,-661.0,2582.0,-200.0,108.0,-300.0,9843.0,-5192.0
2019-12-25,2000.0,-633.0,4752.25,-729.25,4320.2,-1285.3,1710.0,0.0,19.1,-1384.4,12801.0,-4031.0
2005-04-23,1999.0,0.0,2649.0,-3673.0,2836.0,-562.0,2657.0,0.0,949.0,-24.0,11090.0,-4259.0
2011-02-08,824.472,-757.347,666.0,-2682.0,3465.0,-346.0,2467.0,0.0,7.0,-25.0,7429.472,-3810.3469999999998
2019-12-26,2000.0,-396.0,4972.5,-44.4,3047.0,0.0,2535.0,0.0,0.0,-2600.0,12554.0,-3040.0
2005-04-24,1999.0,0.0,1793.0,-4151.0,2913.0,-766.0,2243.0,-500.0,1005.0,-27.0,9953.0,-5444.0
2011-02-09,502.722,-774.0,950.0,-2135.0,3465.0,-355.0,2467.0,0.0,87.0,-210.0,7471.722,-3474.0
2019-12-27,2000.0,-494.0,6996.6,-216.8,3047.0,0.0,1828.0,0.0,259.8,-1210.9,14130.0,-1920.0
2005-04-25,1875.0,0.0,1988.0,-3490.0,2993.0,-524.0,2264.0,-400.0,1005.0,-27.0,10125.0,-4441.0
2005-04-26,1959.0,0.0,1903.0,-2623.0,2956.0,-303.0,2429.0,-250.0,975.0,-27.0,10222.0,-3203.0
2019-12-28,2000.0,-593.0,3470.0,0.0,3047.0,0.0,2201.0,0.0,191.7,-1494.0,10909.0,-2087.0
2005-04-27,1962.0,-100.0,2062.0,-1162.0,3035.0,-256.0,2269.0,-400.0,1002.0,-27.0,10330.0,-1945.0
2011-02-10,0.0,-1905.0,1377.0,-721.0,3465.0,-297.0,2465.0,0.0,1.0,-297.0,7308.0,-3220.0
2005-04-28,1540.0,0.0,2638.0,-1655.0,3647.0,-266.0,2657.0,0.0,945.0,-10.0,11427.0,-1931.0
2005-04-29,2000.0,0.0,2740.0,-904.0,2904.0,-163.0,2368.0,-450.0,942.0,-15.0,10954.0,-1532.0
2019-12-29,2000.0,-544.0,1869.9,-735.3,3099.9,-239.2,99.0,-100.0,1689.0,-183.5,8756.0,-1801.0
2011-02-11,352.819,-600.0,1899.0,-555.0,3465.0,-305.0,2580.0,-200.0,1.0,-316.0,8297.819,-1976.0
2011-02-12,2000.0,-42.0,1090.0,-1200.0,3477.0,-302.0,2465.0,0.0,1.0,-11.0,9033.0,-1555.0
2019-12-30,2000.0,0.0,0.0,-5646.0,2537.6,-578.7,84.0,-144.0,3019.1,-132.5,7640.0,-6500.0
2005-04-30,2000.0,0.0,2697.0,-397.0,2976.0,-295.0,2657.0,0.0,1004.0,-19.0,11334.0,-711.0
2005-05-01,1998.0,0.0,2484.0,-613.0,2671.0,-144.0,2265.0,0.0,1003.0,-15.0,10421.0,-772.0
2019-12-31,2000.0,0.0,525.0,-4349.1,2683.6,-411.4,2308.0,-200.0,3405.7,-5.7,10921.0,-4965.0
2011-02-13,1995.0,0.0,1384.0,-410.0,3477.0,-302.0,2465.0,0.0,1.0,-11.0,9322.0,-723.0
2020-01-01,2000.0,-296.0,256.2,-2018.6,2741.7,-475.2,2083.0,-129.0,225.7,0.0,7305.0,-2918.0
2011-02-14,2000.0,0.0,1037.0,-874.0,3517.0,-617.0,2323.0,-100.0,51.0,-308.0,8928.0,-1899.0
2005-05-02,1999.0,0.0,2640.0,-630.0,2721.0,-281.0,2265.0,-50.0,1003.0,-15.0,10628.0,-976.0
2011-02-15,1530.0,0.0,1957.0,-531.0,3350.0,-472.0,2465.0,-150.0,1.0,-311.0,9303.0,-1464.0
2020-01-02,654.0,0.0,785.8,-3762.55,2472.3,-511.0,1926.0,-109.0,1759.9,-242.5,7596.0,-4624.0
2011-02-16,130.0,0.0,953.0,-1771.0,3439.0,-265.0,2465.0,0.0,51.0,-301.0,7038.0,-2337.0
2005-05-03,1999.0,0.0,2735.0,-68.0,2915.0,-76.0,2265.0,0.0,1003.0,-15.0,10917.0,-159.0
2020-01-03,0.0,-777.0,548.5,-3057.6,3085.1,-57.8,2692.0,0.0,3000.0,0.0,9325.0,-3891.0
2005-05-04,1999.0,0.0,2867.0,-94.0,3283.0,-119.0,2265.0,0.0,1003.0,-15.0,11417.0,-228.0
2011-02-17,284.0,0.0,1242.0,-889.0,3053.0,-264.0,2449.0,0.0,1.0,-305.0,7029.0,-1458.0
2020-01-04,81.0,-1576.0,1268.0,-5351.7,3075.9,-77.0,2353.0,0.0,3400.0,-200.0,10177.0,-7204.0
2005-05-05,1999.0,0.0,2692.0,-1082.0,2873.0,-93.0,2265.0,0.0,933.0,-17.0,10762.0,-1192.0
2020-01-05,2000.0,-634.0,610.2,-5145.7,1988.4,-4.1,1783.0,0.0,2996.2,0.0,9377.0,-5783.0
2011-02-18,941.0,-2272.0,2586.0,-640.0,2946.0,-407.0,2583.0,-250.0,2.0,-306.0,9058.0,-3875.0
2020-01-06,0.0,-344.0,606.95,-5551.7,2496.4,-197.8,1241.0,0.0,3300.0,0.0,7643.0,-6092.0
2005-05-06,1999.0,0.0,2514.0,-1346.0,3033.0,-212.0,2265.0,0.0,1003.0,-17.0,10814.0,-1575.0
2011-02-19,1496.0,-135.0,1105.0,-1566.0,3452.0,-270.0,2468.0,0.0,16.0,-55.0,8537.0,-2026.0
2005-05-07,1999.0,0.0,2740.0,-360.0,2761.0,-130.0,2265.0,0.0,1003.0,-17.0,10768.0,-507.0
2020-01-07,2000.0,-1088.0,1018.75,-4899.25,2662.0,0.0,1973.0,0.0,3400.0,-400.0,11053.0,-6387.0
2011-02-20,1500.0,0.0,746.0,-3280.0,3451.0,-269.0,2453.0,0.0,1.0,-5.0,8151.0,-3554.0
2020-01-08,1310.0,-2000.0,336.7,-1636.1,2689.0,-54.4,3077.0,0.0,3400.0,-800.0,10812.0,-4490.0
2020-01-09,1500.0,-268.0,1795.8,-2570.9,2662.0,-500.0,3129.0,0.0,3400.0,-333.4,12486.0,-3671.0
2005-05-09,1998.0,-28.5,2470.0,-863.0,2715.0,-179.0,2265.0,0.0,1303.0,-17.0,10751.0,-1087.5
2011-02-21,1185.0,-459.0,715.0,-1416.0,3451.0,-604.0,2426.0,0.0,1.0,-305.0,7778.0,-2784.0
2020-01-10,2000.0,-296.0,1190.2,-3171.4,2868.5,-150.7,3208.0,0.0,3319.3,-79.5,12585.0,-3696.0
2005-05-10,153.0,-101.0,2649.0,-1372.0,3466.0,-358.0,2414.0,0.0,1003.0,-110.0,9685.0,-1941.0
2011-02-22,982.0,-841.0,3009.0,-446.0,3272.0,-269.0,2428.0,0.0,401.0,-705.0,10092.0,-2261.0
2020-01-11,606.0,-2000.0,538.7,-2251.4,3037.0,0.0,3205.0,0.0,3300.0,-600.0,10686.0,-4851.0
2005-05-11,1500.0,0.0,3100.0,-725.0,3115.0,-141.0,2220.0,-550.0,1003.0,-17.0,10938.0,-1433.0
2011-02-23,417.0,-51.0,671.0,-1503.0,3451.0,-269.0,2468.0,0.0,156.0,-701.0,7163.0,-2524.0
2005-05-12,1417.0,0.0,2028.0,-1374.0,2951.0,-321.0,2260.0,-600.0,1004.0,-16.0,9660.0,-2311.0
2011-02-24,201.0,-1.0,706.0,-1719.0,3462.0,-251.0,2468.0,0.0,686.0,-368.0,7523.0,-2339.0
2020-01-12,2000.0,-1773.0,2443.7,-5987.6,3037.2,-0.2,2750.0,0.0,3300.0,-800.0,13530.0,-8560.0
2005-05-13,1972.0,0.0,3339.0,-1211.0,3005.0,-192.0,2220.0,-950.0,1004.0,-16.0,11540.0,-2369.0
2020-01-13,945.0,-74.0,0.0,-4355.7,3037.0,0.0,2745.0,0.0,3300.0,-450.0,10027.0,-4879.0
2011-02-25,0.0,-1500.0,4438.0,-351.0,3456.0,-466.0,2555.0,0.0,1.0,-712.0,10450.0,-3029.0
2005-05-14,2000.0,0.0,2458.0,-2300.0,3154.0,-394.0,2260.0,0.0,1304.0,-16.0,11176.0,-2710.0
2011-02-26,1590.0,-162.0,3108.0,-294.0,3428.0,-254.0,2468.0,0.0,307.0,-442.0,10901.0,-1152.0
2020-01-14,0.0,-911.0,495.7,-1755.9,3037.0,0.0,2685.0,0.0,3300.0,0.0,9517.0,-2666.0
2011-02-27,1500.0,-61.0,1126.0,-608.0,3459.0,-481.0,2468.0,0.0,11.0,-680.0,8564.0,-1830.0
2005-05-15,2000.0,0.0,1908.0,-2600.0,3061.0,-289.0,2265.0,0.0,1304.0,-16.0,10538.0,-2905.0
2020-01-15,353.0,-323.0,1482.85,-3428.1,3037.0,0.0,2911.0,0.0,3300.0,0.0,11083.0,-3751.0
2005-05-16,1999.0,0.0,2303.0,-2683.0,3076.0,-674.0,2414.0,0.0,1304.0,-14.0,11096.0,-3371.0
2005-05-17,1270.0,0.0,1985.0,-1120.0,2945.0,-356.0,2260.0,-150.0,1305.0,-14.0,9765.0,-1640.0
2011-02-28,868.0,-918.0,1437.0,-291.0,3019.0,-443.0,2468.0,0.0,886.0,-361.0,8678.0,-2013.0
2020-01-16,353.0,-1463.0,526.9,-1059.3,3037.0,0.0,3205.0,0.0,2319.6,-452.8,9440.0,-2974.0
2005-05-18,1888.0,0.0,2775.0,-1761.0,2934.0,-944.0,2220.0,0.0,1304.0,-16.0,11121.0,-2721.0
2020-01-17,1994.0,-495.0,0.15,0.0,3037.0,-450.1,3066.0,0.0,2766.0,-5.7,10863.0,-950.0
2011-03-01,0.0,-792.0,2166.0,-1554.0,3580.0,-538.0,2583.0,-400.0,1.0,-719.0,8330.0,-4003.0
2005-05-19,751.0,0.0,2895.0,-1665.0,2932.0,-284.0,2414.0,0.0,1290.0,0.0,10282.0,-1949.0
2005-05-20,1668.0,0.0,3434.0,-1004.0,2919.0,-835.0,2364.0,0.0,1294.0,0.0,11679.0,-1839.0
2020-01-18,1046.0,-348.0,0.0,-1748.9,3037.0,0.0,2995.0,0.0,3300.0,0.0,10378.0,-2096.0
2005-05-21,1997.0,0.0,3614.0,-2366.0,2876.0,-349.0,2414.0,0.0,1302.0,0.0,12203.0,-2715.0
2011-03-02,224.0,-24.0,3206.0,-771.0,3495.0,-386.0,2501.0,-123.0,1.0,-716.0,9427.0,-2020.0
2005-05-22,1999.0,-141.5,3354.0,-887.0,2976.0,-198.0,2265.0,0.0,1305.0,-7.0,11899.0,-1233.5
2011-03-03,506.0,-803.792,385.0,-2320.0,3214.0,-409.0,2492.0,-153.0,3.0,-717.0,6600.0,-4402.7919999999995
2020-01-19,2000.0,-336.0,0.3,-4971.2,3037.0,0.0,2819.0,0.0,860.5,-668.7,8716.0,-5975.0
2005-05-23,1949.0,0.0,3040.0,-1067.0,2986.0,-439.0,2220.0,-150.0,1304.0,-7.0,11499.0,-1663.0
2011-03-04,45.0,-2000.0,384.0,-2097.0,3438.0,-411.0,2465.0,0.0,2.0,-714.0,6334.0,-5222.0
2011-03-05,1258.0,-479.0,623.0,-2854.0,3400.0,-395.0,2538.0,-123.0,60.0,-471.0,7879.0,-4322.0
2020-01-20,2000.0,-288.0,837.9,-143.15,3037.0,0.0,3008.0,0.0,0.0,-2700.0,8882.0,-3131.0
2005-05-24,1996.0,-25.0,2561.0,-1267.0,2894.0,-383.0,2260.0,-250.0,1305.0,-7.0,11016.0,-1932.0
2011-03-06,1299.0,-750.0,175.0,-2863.0,3484.0,-668.0,2430.0,-123.0,683.0,-527.0,8071.0,-4931.0
2020-01-21,885.0,-30.0,641.4,-3870.0,3037.0,-400.0,3045.0,0.0,1736.9,-3236.9,9344.0,-7536.0
2005-05-25,1996.0,-35.0,2810.0,-829.0,2856.0,-563.0,2265.0,0.0,1210.0,-7.0,11137.0,-1434.0
2020-01-22,0.0,0.0,158.7,-3929.6,3028.7,-4.9,2886.0,0.0,242.6,-106.2,6314.0,-4039.0
2011-03-07,1575.0,-1394.0,624.0,-3397.0,2847.0,-736.0,2149.0,-408.0,3.0,-437.0,7198.0,-6372.0
2020-01-23,2023.0,-2000.0,5391.3,-4679.1,2176.0,-2074.4,121.0,-807.0,0.0,-1000.0,9711.0,-10560.0
2005-05-26,1999.0,-37.5,3253.0,-4881.0,2858.0,-514.0,2105.0,-397.0,1290.0,-20.0,11505.0,-5849.5
2005-05-27,1899.0,0.0,3282.0,-2135.0,2876.0,-563.0,2265.0,0.0,1306.0,-25.0,11628.0,-2723.0
2011-03-08,704.0,-736.0,1290.0,-3676.0,2971.0,-460.0,2465.0,0.0,28.0,-717.0,7458.0,-5589.0
2020-01-24,1508.0,-70.0,189.4,-1408.85,2271.8,-3122.6,587.0,0.0,1341.3,-760.3,5896.0,-5360.0
2005-05-28,1998.0,0.0,3236.0,-2187.0,2848.0,-428.0,2220.0,-480.0,1287.0,-25.0,11589.0,-3120.0
2020-01-25,2000.0,-175.0,181.8,-2993.6,2399.0,-1645.3,2810.0,0.0,2000.0,0.0,9390.0,-4813.0
2020-01-26,1245.0,-350.0,2506.45,-2870.3,3249.1,-534.6,2783.0,0.0,761.6,-71.3,10544.0,-3825.0
